"","lambda","value","pH"
"5384","458",815.161743819671,5.8
"5385","458",825.273184490749,5.8
"5386","458",836.291247769115,5.8
"5387","458",821.612046063871,5.8
"5388","459",828.050798975495,5.8
"5389","459",832.645508452339,5.8
"5390","459",839.99088397125,5.8
"5391","459",845.519164498061,5.8
"5392","459",828.085446973225,5.8
"5393","459",830.839962792817,5.8
"5394","459",834.983285854781,5.8
"5395","459",838.196887644304,5.8
"5396","459",841.869575403759,5.8
"5397","459",849.214950922669,5.8
"5398","460",845.565361828368,5.8
"5399","460",852.910737347278,5.8
"5400","460",841.90422340149,5.8
"5401","460",849.261148252977,5.8
"5402","460",856.606523771887,5.8
"5403","460",860.279211531342,5.8
"5404","460",847.447903038403,5.8
"5405","460",863.056826016088,5.8
"5406","460",852.960784455112,5.8
"5407","460",867.651535492932,5.8
"5408","460",858.489064981922,5.8
"5409","460",873.179816019743,5.8
"5410","461",855.746098494908,5.8
"5411","461",861.725765436599,5.8
"5412","461",864.939367226123,5.8
"5413","461",869.534076702967,5.8
"5414","461",876.879452221878,5.8
"5415","461",882.407732748688,5.8
"5416","461",868.199166345954,5.8
"5417","461",871.412768135477,5.8
"5418","461",875.085455894932,5.8
"5419","461",878.758143654387,5.8
"5420","461",886.103519173297,5.8
"5421","461",889.776206932753,5.8
"5422","462",882.457779856522,5.8
"5423","462",893.475843134887,5.8
"5424","462",888.295967474146,5.8
"5425","462",899.007973439224,5.8
"5426","462",903.618082026171,5.8
"5427","462",893.522040465195,5.8
"5428","462",908.212791503015,5.8
"5429","462",888.938880320927,5.8
"5430","463",899.054170769531,5.8
"5431","463",913.744921807352,5.8
"5432","463",893.5528386854,5.8
"5433","463",903.664279356478,5.8
"5434","463",908.258988833323,5.8
"5435","463",919.277052111688,5.8
"5436","463",913.79111913766,5.8
"5437","463",924.809182416025,5.8
"5438","463",908.289787053528,5.8
"5439","464",919.31939966447,5.8
"5440","464",930.337462942836,5.8
"5441","464",934.010150702291,5.8
"5442","464",915.658261237592,5.8
"5443","464",923.003636756503,5.8
"5444","464",926.69172362606,5.8
"5445","464",937.709786904426,5.8
"5446","464",932.220004152871,5.8
"5447","464",943.238067431236,5.8
"5448","464",946.910755190692,5.8
"5449","464",928.558865725993,5.8
"5450","464",934.997618637616,5.8
"5451","464",949.688369675437,5.8
"5452","464",939.592328114461,5.8
"5453","465",954.283079152281,5.8
"5454","465",945.120608641272,5.8
"5455","465",959.811359679092,5.8
"5456","465",938.704954394802,5.8
"5457","465",941.459470214393,5.8
"5458","465",948.357309095949,5.8
"5459","465",951.570910885472,5.8
"5460","465",956.165620362317,5.8
"5461","465",963.510995881227,5.8
"5462","465",968.121104468174,5.8
"5463","465",972.715813945018,5.8
"5464","466",956.196418582522,5.8
"5465","466",959.869106341977,5.8
"5466","466",977.325922531966,5.8
"5467","466",963.557193211535,5.8
"5468","466",981.92063200881,5.8
"5469","466",968.626387768413,5.8
"5470","466",972.762011275326,5.8
"5471","466",987.452762313147,5.8
"5472","466",977.372119862273,5.8
"5473","466",981.966829339118,5.8
"5474","467",987.495109865929,5.8
"5475","467",991.167797625384,5.8
"5476","467",994.840485384839,5.8
"5477","467",980.161283679595,5.8
"5478","467",997.618099869584,5.8
"5479","467",984.155427862441,5.8
"5480","467",1002.21280934643,5.8
"5481","467",988.918565106032,5.8
"5482","467",993.054188612945,5.8
"5483","467",1007.74493965077,5.8
"5484","468",998.582469139756,5.8
"5485","468",1002.25515689921,5.8
"5486","468",1005.95094332382,5.8
"5487","468",1009.62363108327,5.8
"5488","468",1013.29631884273,5.8
"5489","468",1016.96900660219,5.8
"5490","468",1003.20797683681,5.8
"5491","468",1020.66479302679,5.8
"5492","468",1005.98559132155,5.8
"5493","468",1009.65827908101,5.8
"5494","468",1013.34251617304,5.8
"5495","468",1017.01520393249,5.8
"5496","468",1024.3605794514,5.8
"5497","469",1020.71484013463,5.8
"5498","469",1028.06021565354,5.8
"5499","469",1016.13167999036,5.8
"5500","469",1033.59234595787,5.8
"5501","469",1020.74563835483,5.8
"5502","469",1023.97078947693,5.8
"5503","469",1028.10641298385,5.8
"5504","470",1033.63469351066,5.8
"5505","470",1037.30738127011,5.8
"5506","470",1040.98006902957,5.8
"5507","470",1027.21903926419,5.8
"5508","470",1030.44419038629,5.8
"5509","470",1034.1399768109,5.8
"5510","470",1037.35357860042,5.8
"5511","470",1041.02626635987,5.8
"5512","471",1037.85886190066,5.8
"5513","471",1041.07246369018,5.8
"5514","471",1038.3641452009,5.8
"5515","471",1041.11866102049,5.8
"5516","472",1039.32851447107,5.8
"5517","472",1043.00120223052,5.8
"5518","472",1035.68277515429,5.8
"5519","473",1041.21490545863,5.8
"5520","473",1031.13426300776,5.8
"5521","473",1035.7289724846,5.8
"5522","473",1041.24570367884,5.8
"5523","473",1027.02558794352,5.8
"5524","473",1029.34411645834,5.8
"5525","473",1033.01680421779,5.8
"5526","473",1036.68949197725,5.8
"5527","474",1023.53287728339,5.8
"5528","474",1033.96962415539,5.8
"5529","474",1018.37225051028,5.8
"5530","474",1022.04493826973,5.8
"5531","474",1025.71762602919,5.8
"5532","474",1029.39031378864,5.8
"5533","474",1013.80833925364,5.8
"5534","475",1026.67044596678,5.8
"5535","475",1008.31855650208,5.8
"5536","475",1019.33661978045,5.8
"5537","475",1023.00930753991,5.8
"5538","475",1001.45536561826,5.8
"5539","475",1004.66896740778,5.8
"5540","475",1012.01434292669,5.8
"5541","475",1015.68703068615,5.8
"5542","475",1019.37126777818,5.8
"5543","475",997.805776523959,5.8
"5544","475",1008.36475383239,5.8
"5545","475",1012.04899092442,5.8
"5546","476",1000.12430503877,5.8
"5547","476",993.700951237251,5.8
"5548","476",1004.71901451562,5.8
"5549","476",984.997566696173,5.8
"5550","476",988.211168485697,5.8
"5551","476",999.240781096639,5.8
"5552","476",1002.91346885609,5.8
"5553","476",981.347977601872,5.8
"5554","476",991.906954910306,5.8
"5555","476",995.579642669761,5.8
"5556","476",973.566614778184,5.8
"5557","476",977.239302537639,5.8
"5558","476",984.584678056549,5.8
"5559","476",988.257365816004,5.8
"5560","476",963.478272772259,5.8
"5561","477",991.941602908036,5.8
"5562","477",965.326165984563,5.8
"5563","477",969.920875461408,5.8
"5564","477",980.938938739773,5.8
"5565","477",986.455669934007,5.8
"5566","477",957.544803160875,5.8
"5567","477",960.758404950398,5.8
"5568","477",975.449155988219,5.8
"5569","477",950.670062944474,5.8
"5570","477",979.133393080251,5.8
"5571","477",963.536019435144,5.8
"5572","477",967.208707194599,5.8
"5573","477",970.881394954054,5.8
"5574","477",953.439977874167,5.8
"5575","478",943.359335423294,5.8
"5576","478",947.954044900138,5.8
"5577","478",958.972108178504,5.8
"5578","478",964.488839372738,5.8
"5579","478",935.577972599606,5.8
"5580","478",938.791574389129,5.8
"5581","478",953.482325426949,5.8
"5582","478",957.166562518981,5.8
"5583","478",932.846555445168,5.8
"5584","478",941.569188873874,5.8
"5585","478",945.241876633329,5.8
"5586","478",949.836586110174,5.8
"5587","478",925.06519262148,5.8
"5588","478",929.659902098324,5.8
"5589","478",937.005277617235,5.8
"5590","479",942.522008811469,5.8
"5591","479",913.611142038336,5.8
"5592","479",916.824743827859,5.8
"5593","479",920.497431587314,5.8
"5594","479",931.527044198257,5.8
"5595","479",935.199731957712,5.8
"5596","479",902.616177425124,5.8
"5597","479",905.829779214648,5.8
"5598","479",909.502466974103,5.8
"5599","479",924.193218011924,5.8
"5600","479",927.865905771379,5.8
"5601","479",898.507502360891,5.8
"5602","479",913.198253398712,5.8
"5603","479",916.870941158167,5.8
"5604","479",920.543628917622,5.8
"5605","480",901.285116845636,5.8
"5606","480",904.957804605091,5.8
"5607","480",894.861763044116,5.8
"5608","480",909.552514081936,5.8
"5609","480",885.699292533106,5.8
"5610","480",889.371980292561,5.8
"5611","480",904.074280662958,5.8
"5612","480",875.163413889826,5.8
"5613","480",878.377015679349,5.8
"5614","480",882.049703438805,5.8
"5615","480",893.06776671717,5.8
"5616","480",896.740454476625,5.8
"5617","480",900.41314223608,5.8
"5618","480",867.382051066138,5.8
"5619","480",871.054738825593,5.8
"5620","480",885.745489863414,5.8
"5621","480",889.418177622869,5.8
"5622","481",882.084351436535,5.8
"5623","481",860.059774212381,5.8
"5624","481",863.732461971836,5.8
"5625","481",874.750525250202,5.8
"5626","481",878.423213009657,5.8
"5627","481",849.06480959917,5.8
"5628","481",852.737497358625,5.8
"5629","481",856.41018511808,5.8
"5630","481",867.428248396445,5.8
"5631","481",871.1009361559,5.8
"5632","481",838.976467593245,5.8
"5633","481",840.824360805549,5.8
"5634","481",859.187799602825,5.8
"5635","481",845.419070282394,5.8
"5636","481",863.78250907967,5.8
"5637","481",829.370310222406,5.8
"5638","481",832.583912011929,5.8
"5639","481",836.256599771384,5.8
"5640","482",850.947350809205,5.8
"5641","482",854.62003856866,5.8
"5642","482",825.720721128105,5.8
"5643","482",839.952386195993,5.8
"5644","482",843.625073955448,5.8
"5645","482",847.297761714903,5.8
"5646","482",813.348498605097,5.8
"5647","482",817.021186364552,5.8
"5648","482",828.039249642918,5.8
"5649","482",831.711937402373,5.8
"5650","482",835.384625161828,5.8
"5651","482",821.615895841397,5.8
"5652","482",808.784587348458,5.8
"5653","483",825.319381821057,5.8
"5654","483",828.992069580512,5.8
"5655","483",832.664757339967,5.8
"5656","483",796.408515047925,5.8
"5657","483",799.622116837448,5.8
"5658","483",803.294804596903,5.8
"5659","483",814.312867875269,5.8
"5660","483",817.985555634724,5.8
"5661","483",821.658243394179,5.8
"5662","483",806.072419081648,5.8
"5663","483",792.303689761217,5.8
"5664","483",810.667128558493,5.8
"5665","483",779.927617460684,5.8
"5666","483",783.141219250207,5.8
"5667","483",786.813907009663,5.8
"5668","483",797.831970288028,5.8
"5669","483",801.504658047483,5.8
"5670","483",805.188895139515,5.8
"5671","483",777.196200306247,5.8
"5672","483",789.591521494408,5.8
"5673","484",794.186230971252,5.8
"5674","484",767.566944270254,5.8
"5675","484",799.702962165486,5.8
"5676","484",769.414837482558,5.8
"5677","484",780.432900760924,5.8
"5678","484",774.009546959403,5.8
"5679","484",785.027610237768,5.8
"5680","484",758.40832353677,5.8
"5681","484",760.256216749074,5.8
"5682","484",764.850926225919,5.8
"5683","484",777.713032939063,5.8
"5684","484",743.75222049668,5.8
"5685","484",747.424908256135,5.8
"5686","484",751.09759601559,5.8
"5687","484",769.461034812866,5.8
"5688","484",773.133722572321,5.8
"5689","484",755.692305492435,5.8
"5690","484",764.881724446124,5.8
"5691","485",761.220586019246,5.8
"5692","485",732.768805216045,5.8
"5693","485",757.559447592367,5.8
"5694","485",734.61669842835,5.8
"5695","485",738.289386187805,5.8
"5696","485",741.96207394726,5.8
"5697","485",745.634761706715,5.8
"5698","485",749.30744946617,5.8
"5699","485",752.980137225625,5.8
"5700","485",721.78538993541,5.8
"5701","485",725.458077694866,5.8
"5702","485",730.05278717171,5.8
"5703","485",746.58758164431,5.8
"5704","485",712.626769201926,5.8
"5705","485",734.662895758657,5.8
"5706","485",738.335583518112,5.8
"5707","485",742.008271277568,5.8
"5708","486",717.221478678771,5.8
"5709","486",730.083585391915,5.8
"5710","486",722.749759205582,5.8
"5711","486",726.422446965037,5.8
"5712","486",699.818559374141,5.8
"5713","486",703.491247133596,5.8
"5714","486",707.163934893051,5.8
"5715","486",710.836622652506,5.8
"5716","486",714.509310411961,5.8
"5717","486",718.181998171417,5.8
"5718","486",690.659938640657,5.8
"5719","486",695.254648117501,5.8
"5720","486",711.789442590101,5.8
"5721","487",681.501317907173,5.8
"5722","487",699.864756704449,5.8
"5723","487",703.537444463904,5.8
"5724","487",707.210132223359,5.8
"5725","487",686.096027384017,5.8
"5726","487",690.706135970965,5.8
"5727","487",695.300845447809,5.8
"5728","487",670.529451959115,5.8
"5729","487",674.20213971857,5.8
"5730","487",677.874827478025,5.8
"5731","487",681.54751523748,5.8
"5732","487",686.142224714325,5.8
"5733","487",661.370831225631,5.8
"5734","488",665.965540702475,5.8
"5735","488",678.82764741562,5.8
"5736","488",682.500335175075,5.8
"5737","488",648.539522732692,5.8
"5738","488",652.212210492147,5.8
"5739","488",670.575649289423,5.8
"5740","488",674.248337048878,5.8
"5741","488",656.806919968992,5.8
"5742","488",661.417028555939,5.8
"5743","488",665.089716315394,5.8
"5744","488",643.975611476052,5.8
"5745","488",635.272226934974,5.8
"5746","488",638.485828724498,5.8
"5747","488",649.503892002863,5.8
"5748","488",653.176579762318,5.8
"5749","488",656.849267521774,5.8
"5750","489",624.277262321763,5.8
"5751","489",627.490864111286,5.8
"5752","489",631.163551870741,5.8
"5753","489",642.181615149107,5.8
"5754","489",645.854302908562,5.8
"5755","489",649.538540000594,5.8
"5756","489",615.577727558211,5.8
"5757","489",633.941166355486,5.8
"5758","489",637.613854114942,5.8
"5759","489",620.172437035055,5.8
"5760","489",606.419106824727,5.8
"5761","489",624.782545622002,5.8
"5762","489",628.455233381458,5.8
"5763","489",611.013816301571,5.8
"5764","489",590.833282512196,5.8
"5765","489",593.587798331787,5.8
"5766","489",597.260486091243,5.8
"5767","489",615.623924888518,5.8
"5768","489",619.296612647973,5.8
"5769","489",601.855195568087,5.8
"5770","490",607.383476094898,5.8
"5771","490",611.056163854353,5.8
"5772","490",578.931695291698,5.8
"5773","490",580.779588504002,5.8
"5774","490",584.452276263457,5.8
"5775","490",588.124964022912,5.8
"5776","490",591.797651782367,5.8
"5777","490",595.470339541823,5.8
"5778","490",599.143027301278,5.8
"5779","490",602.815715060733,5.8
"5780","490",572.539139710382,5.8
"5781","490",576.211827469837,5.8
"5782","490",594.586815599689,5.8
"5783","491",560.626003157306,5.8
"5784","491",564.298690916761,5.8
"5785","491",578.989441954582,5.8
"5786","491",582.662129714037,5.8
"5787","491",586.334817473492,5.8
"5788","491",590.007505232947,5.8
"5789","491",568.893400393606,5.8
"5790","491",557.435500032937,5.8
"5791","491",574.425530697943,5.8
"5792","491",579.942261892177,5.8
"5793","491",549.654137209248,5.8
"5794","491",560.672200487614,5.8
"5795","491",564.344888247069,5.8
"5796","491",568.017576006524,5.8
"5797","491",554.248846686093,5.8
"5798","491",536.822828716309,5.8
"5799","491",540.495516475764,5.8
"5800","491",545.090225952609,5.8
"5801","492",554.279644906298,5.8
"5802","492",557.952332665753,5.8
"5803","492",525.368778133166,5.8
"5804","492",528.582379922689,5.8
"5805","492",532.255067682144,5.8
"5806","492",550.61850647942,5.8
"5807","492",535.032682166889,5.8
"5808","492",538.705369926344,5.8
"5809","492",542.3780576858,5.8
"5810","492",546.050745445255,5.8
"5811","492",521.263952846458,5.8
"5812","492",515.774170094904,5.8
"5813","492",526.792233373269,5.8
"5814","492",530.464921132724,5.8
"5815","492",534.149158224756,5.8
"5816","493",503.861033541828,5.8
"5817","493",507.533721301283,5.8
"5818","493",518.551784579649,5.8
"5819","493",512.128430778128,5.8
"5820","493",523.146494056493,5.8
"5821","493",491.947896988753,5.8
"5822","493",495.620584748208,5.8
"5823","493",499.293272507663,5.8
"5824","493",510.322885118605,5.8
"5825","493",513.995572878061,5.8
"5826","493",517.668260637516,5.8
"5827","493",479.575674465746,5.8
"5828","493",483.707448195132,5.8
"5829","493",502.070886992408,5.8
"5830","493",505.743574751863,5.8
"5831","493",488.302157671977,5.8
"5832","493",492.912266258924,5.8
"5833","493",496.584954018379,5.8
"5834","494",466.76746463796,5.8
"5835","494",469.981066427483,5.8
"5836","494",473.653754186939,5.8
"5837","494",477.326441946394,5.8
"5838","494",480.999129705849,5.8
"5839","494",484.671817465304,5.8
"5840","494",488.344505224759,5.8
"5841","494",459.445187784204,5.8
"5842","494",462.658789573727,5.8
"5843","494",481.033777703579,5.8
"5844","494",484.706465463035,5.8
"5845","494",450.745653020651,5.8
"5846","494",465.436404058472,5.8
"5847","494",469.109091817927,5.8
"5848","494",472.781779577382,5.8
"5849","494",476.454467336837,5.8
"5850","494",455.340362497496,5.8
"5851","495",446.177891986486,5.8
"5852","495",460.868643024307,5.8
"5853","495",464.552880116339,5.8
"5854","495",434.264755433411,5.8
"5855","495",437.937443192866,5.8
"5856","495",448.955506471232,5.8
"5857","495",452.628194230687,5.8
"5858","495",456.300881990142,5.8
"5859","495",442.532152669711,5.8
"5860","495",426.942478579654,5.8
"5861","495",429.696994399246,5.8
"5862","495",444.399294769643,5.8
"5863","495",448.071982529098,5.8
"5864","495",451.744670288554,5.8
"5865","495",433.392780823855,5.8
"5866","495",437.06546858331,5.8
"5867","495",440.738156342765,5.8
"5868","496",426.988675909962,5.8
"5869","496",429.743191729553,5.8
"5870","496",433.427428821585,5.8
